name,type,latitude,longitude
South Orlando Rowing Association,water_point,28.3794651,-81.1872736
Exxon,fuel,26.179613,-80.2682999
Shell,fuel,30.2948636,-81.7755556
Circle K Gas Station,fuel,29.6735441,-82.3886433
Murphy USA,fuel,30.3018919,-81.760836
Chickee Hut,shelter,26.488726,-80.1590818
Davie Fire/ Rescue Station 91,fire_station,26.0432473,-80.3459083
Circle K,fuel,27.0457625,-82.252709
Walgreens,pharmacy,25.4767393,-80.4356849
Guidewell,hospital,28.0483314,-82.7399158
Carrabelle Police Department,police,29.8541465,-84.6564812
West Pond Pavillion,shelter,28.0620285,-82.4172169
Walmart Pharmacy,pharmacy,27.9252808,-82.2702277
Sheriff's Office,police,30.1157464,-85.1990938
Century Food Market,fuel,30.9752859,-87.2628925
CSV,pharmacy,30.9814323,-87.2581908
TomThumb,fuel,30.7312546,-87.3503673
Texaco,fuel,30.5363134,-87.3973763
Park Gazebo,shelter,29.2678193,-81.06909
Park Gazebo,shelter,29.2727098,-81.0731791
Park Gazebo,shelter,29.272384,-81.073654
Park Gazebo,shelter,29.2666121,-81.0665752
Walgreens,pharmacy,26.2976161,-80.2510539
Walgreens,pharmacy,26.3183701,-80.1856489
CVS Pharmacy,pharmacy,26.3169766,-80.1871241
Walgreens,pharmacy,29.2777355,-81.0824257
Speedway,fuel,29.2625029,-81.0770211
7-Eleven,fuel,29.2634041,-81.0774425
7-Eleven,fuel,26.290446,-80.1520168
Chevron,fuel,26.3175642,-80.1277673
Shell,fuel,26.3187797,-80.0912073
CVS Pharmacy,pharmacy,26.3446335,-80.0858503
Texaco,fuel,25.8007553,-80.2641013
Chevron,fuel,25.7992459,-80.264011
Valero,fuel,26.3628788,-80.0812038
7-Eleven,fuel,26.3175458,-80.1522236
Chevron,fuel,30.4003008,-86.9993325
CVS Pharmacy,pharmacy,30.4023597,-86.8706713
Exxon,fuel,30.4023628,-86.8855997
QV,fuel,30.4002589,-87.0005237
Mobil,fuel,26.3183635,-80.1532211
Speedway,fuel,26.3080809,-80.0920758
CVS Pharmacy,pharmacy,28.3437029,-81.6141108
Speedway,fuel,26.2749723,-80.157205
Chevron,fuel,26.6166693,-80.0521289
Mobil,fuel,26.2718184,-80.2309589
Walgreens,pharmacy,26.286827,-80.2030385
CVS Pharmacy,pharmacy,25.7805909,-80.132569
Marathon,fuel,26.2876105,-80.2670162
Sunoco,fuel,26.2868085,-80.2750508
Marathon,fuel,26.3086303,-80.0919963
Mobil,fuel,26.3042828,-80.1152983
Shell,fuel,26.2498209,-80.1004765
Mobil,fuel,26.2739894,-80.1514986
Liberty,fuel,26.2594557,-80.1644818
Marathon,fuel,26.2607414,-80.1509165
Mobil,fuel,26.2599203,-80.1411439
CVS Pharmacy,pharmacy,26.2391856,-80.2533624
CVS Pharmacy,pharmacy,26.3628638,-80.136964
Marathon,fuel,26.0337114,-80.1590523
CVS Pharmacy,pharmacy,29.2796105,-81.083165
CVS Pharmacy,pharmacy,26.1888296,-80.116438
Ames Gazebo,shelter,29.2808091,-81.0530743
Walgreens,pharmacy,25.8613305,-80.210242
Marathon,fuel,26.241364,-80.2684465
Mobil,fuel,26.2755528,-80.1362145
Florida Department of Health in Pasco County,hospital,28.3904554,-82.6245256
Chevron,fuel,30.2915827,-81.6276287
Shell,fuel,30.364474,-81.6676715
Shell,fuel,28.7567146,-81.509349
Mobil / Valvoline,fuel,28.6733238,-81.4685095
Shell,fuel,30.2914524,-81.6284137
Chevron,fuel,30.2908134,-81.6283857
BP,fuel,30.2899447,-81.6313282
Race-trac,fuel,28.6732129,-81.4624245
Mobil,fuel,28.6659114,-81.4197945
Barron Park Gazebo,shelter,26.7685273,-81.436783
Barron Park picnic tables,shelter,26.7680664,-81.4370156
Chevron,fuel,26.3053521,-80.0924107
Walgreens,pharmacy,26.3019668,-80.1344137
Mobil,fuel,26.2895988,-80.1100994
7-Eleven,fuel,28.4495997,-81.350309
Gulf Shore Apothecary,pharmacy,26.1849138,-81.6883471
Palm Coast Pharmacy,pharmacy,29.5523518,-81.2326985
Shell,fuel,26.5766032,-81.8714263
Walgreens,pharmacy,27.2995443,-82.4971074
Walgreens,pharmacy,27.9995941,-80.6744046
Shell,fuel,29.7161874,-82.1391133
Sam's Club Gas,fuel,28.0783509,-80.6951324
Shell,fuel,28.0792783,-80.6997617
Mobil,fuel,28.0794441,-80.7023736
Sunoco,fuel,28.0794823,-80.7039318
Valero,fuel,24.7199396,-81.0617395
Mobil,fuel,25.4628138,-80.4749161
Foot Rinse,water_point,24.6920963,-81.0864206
Foot Rinse,water_point,24.6923394,-81.0843044
RaceTrac,fuel,28.1202162,-80.7035205
Walmart Pharmacy,pharmacy,27.9969589,-80.6422589
Mobil,fuel,28.0492753,-80.6385299
Shell,fuel,28.0274978,-80.6223463
Pavilion A,shelter,28.1481355,-80.7340778
7-Eleven,fuel,28.1575609,-81.4705985
CVS Pharmacy,pharmacy,30.5606757,-84.2149541
RaceTrac,fuel,27.9990633,-80.6214132
Baptist Children's Hospital,hospital,25.684005,-80.3382285
Mobil,fuel,27.9990166,-80.6327266
Walgreens,pharmacy,25.9853053,-80.1348859
Locatel Health&Wellness,pharmacy,25.9869468,-80.1311013
CVS Pharmacy,pharmacy,25.7642802,-80.2739997
Sunoco,fuel,28.749075,-82.0618844
Stewart's Pharmacy and Wellness Store,pharmacy,30.4485853,-84.2617971
7-Eleven,fuel,26.4936358,-81.7884783
Time Saver Food and Gas,fuel,29.956529,-82.9264733
CVS Pharmacy,pharmacy,26.543146,-81.8684798
Walgreens,pharmacy,27.0033484,-82.0545492
Life Care Center,social_facility,28.0000169,-80.6151578
Mobil,fuel,26.3240897,-81.4397898
One Senior Place,social_facility,28.2368241,-80.711079
Viera Health & Rehabilitation Center,social_facility,28.2390955,-80.7081652
Speedway,fuel,28.2297871,-80.7153216
At Cost Rx,pharmacy,26.4949071,-81.9444922
Wawa,fuel,26.0456356,-80.2306599
Perkins Pharmacy,pharmacy,27.6380614,-80.4273658
Chevron,fuel,26.1362559,-80.2245373
BP,fuel,27.9810278,-80.622747
Gulf,fuel,26.2278295,-80.2213503
Mobil,fuel,26.2182724,-80.2207934
Gate Petroleum,fuel,30.3248293,-81.4030179
Valero,fuel,25.941337,-80.2457379
Mobil,fuel,25.9414263,-80.2450553
CVS Pharmacy,pharmacy,28.035995,-80.6224628
Barney E. Veal Center,social_facility,28.2855907,-81.3597223
Shell,fuel,30.3881554,-87.0801717
Shell,fuel,25.4842908,-80.4617706
Speedway,fuel,26.345226,-81.7788605
Good Samaritan Society,social_facility,28.2632916,-81.438936
Shell,fuel,26.2743971,-80.1872402
Speedway,fuel,26.2596481,-80.151296
Marathon,fuel,26.2602795,-80.126861
CVS Pharmacy,pharmacy,26.274171,-80.1351585
Chevron,fuel,26.0330039,-80.1630119
Walgreens,pharmacy,26.1603709,-80.1161107
7-Eleven,fuel,26.3171265,-80.1857838
Key Biscayne Police Station,police,25.6909848,-80.16499
Marathon,fuel,26.2983861,-80.1869418
Mobil,fuel,26.1665254,-80.1550095
Chevron,fuel,26.1658866,-80.1550961
7-Eleven,fuel,26.1661908,-80.1468287
Walgreens,pharmacy,26.1673211,-80.1460093
Mobil,fuel,26.1671044,-80.1320297
Mobil,fuel,26.8402103,-80.1329299
PGA Shell,fuel,26.8415201,-80.0994615
Costco Gasoline,fuel,26.6826222,-80.2198619
Sunoco,fuel,26.6805122,-80.1446958
South Congress Airport Shell,fuel,26.6728353,-80.0872503
Racetrac,fuel,26.7597399,-80.0956789
Palm Beach Citgo,fuel,26.7707296,-80.0875345
Pure,fuel,30.5722843,-84.3954075
Sunoco,fuel,26.6184401,-80.1050108
Marathon,fuel,26.385711,-80.0768182
BP,fuel,28.3605719,-80.7918811
Walgreens,pharmacy,27.9978581,-80.6339816
Miami Fire-Rescue Station 5,fire_station,25.7947958,-80.2154557
7-eleven Exxon,fuel,27.0660903,-82.1576502
Walgreens,pharmacy,29.215201,-82.2011183
CVS Pharmacy,pharmacy,26.8821555,-80.0559656
Shell,fuel,28.2445324,-81.223757
Fire Station 53,fire_station,26.2006043,-80.1729861
Shell,fuel,27.7133947,-82.3764874
Walgreens,pharmacy,29.2921651,-81.0411746
7-Eleven,fuel,26.5630638,-81.9910674
Boat Ramp Snook Action charters,water_point,26.9404192,-80.0848952
7-Eleven,fuel,28.8102,-81.33165
Sunoco,fuel,28.0492954,-80.6219082
Mobil,fuel,28.8391428,-82.0459812
LaBelle Fire Station,fire_station,26.757149,-81.4385034
Racetrac,fuel,29.2048398,-82.1828469
Lily Pavilion,shelter,26.0654213,-80.416748
Walgreens,pharmacy,28.756739,-81.3483576
Speedway,fuel,28.0565864,-80.6218827
7-Eleven,fuel,27.1004067,-82.4439231
7-Eleven,fuel,27.2686923,-82.4981377
Sunoco,fuel,25.4770214,-80.471018
Chevron Weston,fuel,26.1282716,-80.3741889
Marathon,fuel,28.6857985,-81.533452
Santa Rosa County Sheriff’s Office,police,30.6430252,-86.9742621
Kangaroo Express,fuel,30.4831773,-86.4171094
Exxon,fuel,30.4823371,-86.4138224
Exxon,fuel,28.0096613,-80.6459937
Walgreens,pharmacy,28.8031328,-82.5756129
Walgreens,pharmacy,28.8227708,-81.6433228
Marathon,fuel,26.0082944,-80.393592
Walgreens,pharmacy,28.5183607,-81.6197033
Flying J Travel Center,fuel,28.3749078,-80.8018417
Exxon,fuel,25.580654,-80.47889
Chevron,fuel,25.5513858,-80.478506
Marathon,fuel,25.796522,-80.3295111
Exxon,fuel,25.7966196,-80.3463851
Shell,fuel,26.8821113,-80.1078232
Marathon,fuel,26.8834134,-80.1042564
RaceTrac,fuel,25.437852,-80.4753843
Navarro,pharmacy,25.4790698,-80.440186
Shell,fuel,27.5382709,-81.5041968
Heartland Pharmacy,pharmacy,27.5393316,-81.5033573
Murphy USA,fuel,27.5119564,-81.4947179
Citgo,fuel,27.5163739,-81.49497
Publix,pharmacy,27.5160409,-81.4934546
Marathon,fuel,27.5184934,-81.4969334
Sunoco,fuel,27.5208769,-81.4966357
Citgo,fuel,27.4929724,-81.485931
Marathon,fuel,27.4678655,-81.4378122
Marathon,fuel,27.4657213,-81.436585
Marathon,fuel,27.472374,-81.4441676
Shell,fuel,27.4719326,-81.4430881
Mobil,fuel,27.472098,-81.4662007
Mobil,fuel,27.4286506,-81.4172409
Shell,fuel,27.4296874,-81.4172718
RaceWay,fuel,27.4524657,-81.4205092
Mobil,fuel,26.8384118,-80.1315517
CVS Pharmacy,pharmacy,27.9810723,-82.2867866
Blue Star Memorial Shelter,shelter,26.9624913,-82.3656258
Clay County Fuel Depot,fuel,30.0686491,-81.867773
Flash Foods,fuel,30.0690534,-81.8666318
A.L. Prime Energy,fuel,27.5961867,-81.5141183
Marathon,fuel,27.5958754,-81.5148237
Marathon,fuel,27.7333715,-81.5730116
Walgreens,pharmacy,26.4088662,-80.1208669
BP,fuel,30.2698225,-81.7569572
7-Eleven,fuel,26.0955307,-80.2016468
Chevron North Palm Beach,fuel,26.808427,-80.0734173
Murphy USA,fuel,28.0357275,-80.6488773
Shell,fuel,27.2780542,-82.564075
Chevron,fuel,26.7098933,-80.2042751
Sunoco,fuel,26.8192246,-80.0828602
RaceTrac,fuel,27.1202233,-80.2534157
Cumberland Farms,fuel,27.1255783,-80.1925959
Stuart Marathon,fuel,27.140395,-80.2117693
7-Eleven,fuel,27.1408278,-80.2107054
Valero,fuel,27.1502314,-80.2019192
Exxon,fuel,27.1266951,-80.2523314
Circle K,fuel,26.933714,-80.0953396
7-Eleven,fuel,28.8757659,-81.6884094
Exxon,fuel,26.9337798,-80.0928179
Chevron,fuel,26.9346201,-80.0930706
Shell,fuel,25.7831841,-80.3317603
Shell,fuel,26.8925139,-80.0600503
CVS Pharmacy,pharmacy,25.6867099,-80.3502411
Tom Thumb,fuel,25.5360572,-80.4784289
Chevron,fuel,25.5353916,-80.4783753
Mobil,fuel,25.5361153,-80.4775223
Sunoco,fuel,25.5206649,-80.4782814
Krome Xpress,fuel,25.4620063,-80.4780134
Chevron,fuel,25.4768397,-80.4777932
BP,fuel,25.4841812,-80.477761
Mobil,fuel,25.4847453,-80.4777637
Exxon,fuel,25.484801,-80.4771683
Shell,fuel,25.5140701,-80.477415
BP,fuel,25.5134044,-80.4780936
Marathon,fuel,25.8586286,-81.3832963
Shell,fuel,26.8084436,-80.1067091
Chevron,fuel,26.8093489,-80.1068313
RaceTrac,fuel,26.6088219,-81.8213922
RaceTrac,fuel,26.6038364,-81.9408545
Post Haste,pharmacy,26.0332571,-80.1888931
CVS Pharmacy,pharmacy,25.9545381,-81.7258573
Shell,fuel,26.8388474,-80.10475
Pilot Truck Stop,fuel,30.3711166,-81.7633417
Speedway,fuel,27.8796154,-82.7874307
Marathon,fuel,26.1895131,-80.0969504
Walgreens,pharmacy,26.1883681,-80.097114
Chevron,fuel,26.1893593,-80.1284396
Marathon,fuel,26.1885624,-80.1334016
Speedway,fuel,26.1892797,-80.1330611
Speedway,fuel,26.1884065,-80.1756141
Citgo,fuel,27.7480462,-82.6796456
Number 64,fire_station,28.1960465,-81.4386901
Fire Station #67,fire_station,28.5980811,-81.2329609
Exxon,fuel,26.0888911,-81.730291
Mobil,fuel,26.154422,-81.6871583
7-Eleven,fuel,26.2736298,-81.7383751
Walgreens,pharmacy,26.697645,-81.85128
CVS Pharmacy,pharmacy,26.6995788,-81.8513632
Sunoco,fuel,28.191552,-81.1555407
Shell,fuel,28.7332176,-81.1154503
Sunoco,fuel,28.8448322,-81.1638993
Citgo,fuel,28.1445858,-81.0755702
Shell,fuel,26.8953846,-82.0084579
Speedway,fuel,27.0141524,-82.0536774
Shell,fuel,27.0168933,-82.0507667
Shell,fuel,29.6012139,-82.3736929
Shell,fuel,28.5650495,-81.1953738
Sunoco,fuel,27.2696099,-82.4896029
RaceTrac,fuel,27.2689025,-82.488462
BP,fuel,27.3005514,-82.4511722
Shell,fuel,28.0876952,-82.4599113
Navarro,pharmacy,25.7462349,-80.3904451
Speedway,fuel,27.5497302,-81.8126562
Shell,fuel,28.5978425,-81.2880365
Sunoco,fuel,27.552295,-81.6970342
Shell,fuel,27.5488753,-81.8007875
7-Eleven,fuel,26.5572866,-81.8891931
Mobil,fuel,26.3641152,-80.1009987
Shell,fuel,29.5893366,-82.0841623
Love's,fuel,29.6022162,-82.0869032
Mobil,fuel,29.9511637,-82.1093836
Valero,fuel,29.9663043,-82.1032522
DeFuniak Springs Fire Department,fire_station,30.7257889,-86.1160348
Walgreens,pharmacy,28.6027883,-81.5514713
Volusia County Sheriff Department,police,28.8840806,-81.3079449
Shell,fuel,26.613395,-82.1181759
Walgreens,pharmacy,26.9334083,-80.1258901
Exxon,fuel,26.9349598,-80.1348393
Marathon,fuel,27.1828976,-80.7367553
Marathon,fuel,27.2407674,-80.7879906
Shell,fuel,27.2781766,-80.8290698
Town Star,fuel,26.8538716,-80.6374039
Citgo,fuel,29.6355968,-82.3278937
Marathon,fuel,26.6888739,-80.6676132
Fire Station 102,fire_station,26.298775,-80.1202092
Texaco,fuel,29.6144446,-82.3411774
CVS Pharmacy,pharmacy,28.668108,-82.112854
CVS Pharmacy,pharmacy,26.3530115,-80.1550188
BP,fuel,26.2318517,-80.1183638
Chevron,fuel,26.0087054,-80.2831547
Wawa,fuel,28.4513645,-81.3631948
The Rehabilitation Hospital,hospital,26.6282139,-81.8740593
Shell,fuel,26.6507261,-80.2360063
Mobil,fuel,25.9957941,-80.1711095
Winter Park Memorial Hospital Main Entrance,hospital,28.5983363,-81.3264696
Walgreens,pharmacy,25.7909121,-80.1297665
Navarro,pharmacy,25.7603004,-80.3909787
Publix,pharmacy,26.139357,-80.4208731
CVS Pharmacy,pharmacy,25.4791226,-80.4625193
Shell,fuel,28.3989394,-80.6048313
Lakeview Pharmacy,pharmacy,26.1490061,-81.7980621
Lakeland Fire Station Number 7,fire_station,27.9958698,-82.0101124
RaceTrac,fuel,27.1302911,-82.4530058
Walmart Pharmacy,pharmacy,25.4571498,-80.4730739
Exxon,fuel,30.6218192,-87.0410574
Stephen's Landing,pharmacy,30.6217416,-87.0404896
Shell,fuel,28.034083,-80.6719353
Cumberland Farms,fuel,27.9994956,-80.6722721
Circle K,fuel,27.2728095,-80.3414331
Walgreens,pharmacy,30.6174431,-87.0520894
Publix,pharmacy,30.6010705,-87.1240474
Town West Fire Station,fire_station,29.1115933,-81.0527598
Citgo,fuel,26.9162127,-82.3287886
Trilby Citgo,fuel,28.4636548,-82.1936548
Sunoco,fuel,26.8993836,-82.311843
BP,fuel,30.3632104,-81.5022159
Gate,fuel,30.3567665,-81.5168502
Speedway,fuel,30.3521717,-81.5477889
CVS Pharmacy,pharmacy,30.3154023,-81.5597063
Amity Trails Pavilion,shelter,28.4755307,-82.5154673
RaceTrac,fuel,30.3520593,-81.560139
Campus Police,police,30.4442874,-84.3405539
Marathon,fuel,26.6092063,-80.089784
The Prescription Place,pharmacy,30.51703,-86.4646495
Wawa,fuel,27.1751471,-80.2525073
Shell,fuel,27.0978408,-80.1579435
Sunoco,fuel,27.1838228,-80.2423036
BP,fuel,28.2610063,-81.6163482
Wawa,fuel,28.2560198,-81.4843836
Saint Andrew's Towers,social_facility,26.2644986,-80.2591745
Orange Park Fire Department Station 19,fire_station,30.1645107,-81.7025216
CVS Pharmacy,pharmacy,25.7713133,-80.3604841
Navarro,pharmacy,25.8705413,-80.3307505
Valero,fuel,25.7431924,-80.4166196
CVS Pharmacy,pharmacy,26.3934034,-80.2028868
Cumberland Farms,fuel,27.2803713,-80.373341
CVS Pharmacy,pharmacy,27.1394291,-80.2095209
Pillbox,pharmacy,26.0942671,-80.3692042
CVS Pharmacy,pharmacy,26.1052668,-80.3630944
Walmart,fuel,26.6724059,-81.9298422
Davie Fire Station 86,fire_station,26.1027094,-80.3445837
Lutz Fire Station,fire_station,28.150901,-82.4569286
Tom Thumb,fuel,30.3663275,-86.1811158
Shell,fuel,30.3883812,-86.425753
7-Eleven,fuel,28.1185107,-82.378694
BJ's Gas,fuel,28.1151571,-82.3747303
Marathon,fuel,26.6875213,-80.2009994
RaceTrac,fuel,26.6817321,-80.2308044
Escambia County Sheriff Department,police,30.9016204,-87.4796575
Gulf County Sherrif,police,29.8119901,-85.3011606
Sprint,fuel,30.4410054,-84.2557809
7-Eleven,fuel,25.8468334,-80.2087289
PharmaSource Dme,pharmacy,25.9050719,-80.17316
CVS Pharmacy,pharmacy,27.2442046,-80.8292477
Walgreens,pharmacy,27.2443397,-80.8304732
Gulf Coast Pharmacy,pharmacy,30.1556666,-85.5907236
Wawa,fuel,28.088554,-82.4521028
Lake Hamilton Fire Department,fire_station,28.0434898,-81.6225038
Chevron,fuel,25.7331117,-80.3025491
Beeline,fuel,30.1906293,-85.6755501
BP,fuel,25.8895718,-80.164089
Shell,fuel,25.7338387,-80.3026112
Pharmag Pharmacy,pharmacy,25.7477893,-80.3030329
Navarro,pharmacy,25.6870711,-80.4209708
Liberty Health Sciences,pharmacy,27.777872,-82.6464579
Walgreens,pharmacy,25.7472157,-80.3322198
Mobil,fuel,25.9458053,-80.1624011
Citgo,fuel,25.9266045,-80.1444395
Chevron,fuel,25.8962006,-80.2672117
Marathon,fuel,25.8962394,-80.2679337
Miami-Dade Fire Rescue Station 40,fire_station,25.7619528,-80.2956127
Howey In the Hills Police Department,police,28.7143036,-81.7733237
Sunoco,fuel,28.714144,-81.7725606
Orion,fuel,25.7724027,-80.3246163
Shell,fuel,25.8080937,-80.2812477
Shell Express,fuel,30.2448073,-81.6001628
BP,fuel,30.2453032,-81.5992853
The Abbey Rehabilitation and Nursing Center,social_facility,27.8364722,-82.6465223
Coral Gables Acupuncture,hospital,25.742333,-80.2540819
Miami Beach Urgent Care,hospital,25.7845261,-80.1406461
BP,fuel,25.7367475,-80.2456747
CVS Pharmacy,pharmacy,28.0135712,-82.7103075
Fire Station 111,fire_station,26.3149627,-80.125865
U Gas,fuel,25.7653648,-80.2227985
AdventHealth Pharmacy Orlando,pharmacy,28.57517,-81.3700142
AdventHealth Orlando Emergency Room,hospital,28.5735429,-81.3692095
AdventHealth Orlando Main Entrance,hospital,28.574423,-81.3698757
CVS Pharmacy,pharmacy,25.8480992,-80.1849517
DeLaCalle Medical Center,hospital,25.8155566,-80.266086
Walgreens,pharmacy,25.9443138,-80.1714376
Walgreens,pharmacy,25.9293505,-80.1846898
A Women's Place,shelter,25.7917325,-80.1900369
Camillus House Inc,shelter,25.7906681,-80.2066255
Walgreens,pharmacy,25.9261711,-80.1695388
"Miami Rescue Mission, Inc.",shelter,25.797914,-80.1975156
Mobil,fuel,27.990664,-82.6934517
Speedway,fuel,25.9257762,-80.2938741
7-Eleven,fuel,27.8414577,-82.7626087
North Shore Medical Center Emergency Room,hospital,25.8596138,-80.2142146
Marathon,fuel,26.1695176,-80.2868285
Sunrise Fire-Rescue Station #72,fire_station,26.1694634,-80.2878934
Chevron,fuel,26.1490474,-80.2565982
Texico,fuel,29.6997275,-82.3702649
Wawa,fuel,26.9939739,-82.1163122
7-Eleven,fuel,27.7991138,-82.6552175
Apopka Fire Station,fire_station,28.7361053,-81.538781
Shell,fuel,26.9337334,-80.140087
Shell,fuel,29.1575295,-82.0872561
Sunoco,fuel,29.7037263,-82.3448065
Pavilion #3,shelter,29.587811,-82.9346657
Pavilion #1,shelter,29.5876115,-82.934962
Pavilion #2,shelter,29.5875666,-82.9345687
Gate,fuel,30.329689,-81.7893546
Circle K,fuel,30.5732473,-81.4536014
Marietta Pharmacy,pharmacy,30.3226581,-81.7894241
Palm Beach Compounding Pharmacy,pharmacy,26.915046,-80.0926426
Hallandale Beach Fire Rescue Station 7,fire_station,25.990943,-80.1496659
7-Eleven,fuel,28.38167,-80.7552996
Chevron,fuel,28.5692763,-81.2325867
Exxon,fuel,25.9162713,-80.1567816
Tuscan Gardens of Palm Coast,social_facility,29.5518362,-81.1960406
7-Eleven,fuel,28.3816718,-80.7552946
Walgreens,pharmacy,25.7611882,-80.1975358
Walgreens,pharmacy,26.0116224,-80.1412873
Exxon,fuel,26.94176,-80.1926847
Sunoco,fuel,26.9376063,-80.179329
RaceTrac,fuel,26.7972406,-80.0847336
Walgreens,pharmacy,27.8577984,-82.3274936
Wawa,fuel,28.0805357,-80.603258
BJ's Gas,fuel,28.0357459,-80.6404336
CVS Pharmacy,pharmacy,30.1878865,-81.629639
Advent Hospital,hospital,27.5394499,-81.8073391
Walgreens,pharmacy,28.0358422,-80.6375839
IPharmacy,pharmacy,28.8816796,-81.2403646
Cumberland Farms,fuel,28.0356317,-80.6210321
Shell,fuel,27.0175032,-82.1206447
CVS Pharmacy,pharmacy,27.0175945,-82.0518234
Hillsborough County Sheriff's Office - Bloomingdale Community Station,police,27.8878631,-82.2386889
Winn-Dixie,pharmacy,27.8611684,-82.2008037
East Lake Woodlands Station 56,fire_station,28.077447,-82.7024311
Publix,pharmacy,27.0156138,-82.0568096
Walgreens,pharmacy,28.0608913,-82.7066076
FIU Police Department,police,25.7598874,-80.3721309
Chevron,fuel,28.3654228,-80.8453826
CVS Pharmacy,pharmacy,26.3197158,-80.1505208
Hess,fuel,27.4822948,-81.9188637
Sunoco,fuel,27.4818367,-81.9162646
Sunoco,fuel,27.584907,-81.5140446
Shell,fuel,27.4706273,-81.4861804
Sebring Fire Department Station 15,fire_station,27.4735996,-81.4700335
Sunoco,fuel,28.0517316,-80.6707133
Sunoco,fuel,26.6637784,-80.7161652
Walgreens,pharmacy,28.5997861,-81.3272089
Mobil,fuel,28.600789,-81.3276708
Publix,pharmacy,26.1386375,-80.1120739
Mobil,fuel,26.1368791,-80.1652327
Sam's Club,fuel,28.4219647,-81.4052562
7-Eleven,fuel,28.4492371,-81.5615545
U Gas,fuel,25.7730179,-80.2224321
Baptist Health South Florida,hospital,25.777466,-80.140543
Mobil,fuel,28.6642416,-81.3737162
